place_id,keywords
ChIJZxbUl5CpQjQRV9mp13cj4aM,"['展區', '西門', '北門', '中華路', '感覺', '中山堂', '沿路', '打卡', '主燈', '參觀']"
ChIJZXKGOBSpQjQRHko-EIytJMU,"['迪化街', '喜歡', '老街', '海邊', '街區', '台北市', '很多', '卡位', '南北', '慢慢']"
ChIJG1wo2q6pQjQR4c2_HtMhbUU,"['導覽', 'temple', '這個', '英國', '這次', '邵婷', '流暢', '體驗', '感覺', '時間']"
ChIJ-1r44AmpQjQRZQ2mL_DYV9s,"['鐘樓', '建築', '發現', '權益', '市集', '料理', '突感', '古意盎然', '租屋', '放狗']"
ChIJu8BdQQmpQjQRyAwMGhhFVD8,"['西門', '燈展', '電子', '熱鬧', '台北', '北門', '123', '公車', '龍主燈', '生肖']"
ChIJc7yjJSmvQjQRgIhHqCPzsbc,"['來此', '河濱', '鼠尾草', '廣場', '大稻', '時間', '一邊', '欣賞', '很棒', '延平']"
ChIJ-xORFG4CaDQRjzsDocxBK3o,"['緬甸', '新年', '泰國', '雲南', '潑水節', '烤餅', '新街', '小吃', '料理', '同事']"
ChIJ9dYRcxSpQjQRnBtsrmbmzjo,"['大稻', '迪化街', '永樂', '市場', '雜貨', '建築', '建物', '熱鬧', '霞海', '廟宇']"
ChIJPVYwbEOpQjQRHRRVM4X13vU,"['打卡', '特別', '送代幣', '種類', '眾多', '服務人員', '態度', '適合', '親子', '塗鴉']"
ChIJAQ_8s6OpQjQRF99_p5LSQGk,"['蓮花', '建築', '植物', '荷花', '還有', '荷花池', '公園', '這裡', '大安', '草本']"
ChIJ9cKUD6ipQjQRtSq1phzLmTI,"['老街', '小吃', '燈區', '時間', '這裡', '特色', '台北', '萬華', '傳統', '規劃']"
ChIJeXELiROpQjQR1REJMdOO8Xo,"['老街', '還有', '迪化街', '這裡', '因為', '傳統', '價格', '文青', '糖果', '口味']"
ChIJO111O12pQjQRyu5OvGY6MhY,"['許多', '塗鴉', '潮流', '美國街', '藝術', '很多', '聚集', '流行', '品牌', '彩繪牆']"
ChIJMXzkvaupQjQRmTCbwfV7DpU,"['賞鳥', '運動', '華江雁', '月間', '發現', '小水', '自然', '疏散', '散步', '桂林']"
ChIJ_yscm3uoQjQRiNPvumZ7BCg,"['彩繪牆', '燈光', '有點', '大排', '散步', '打卡', '好景', '生態', '設計', '還有']"
ChIJi-EO1qapQjQROy2QMtVAeEI,"['小南門', '時期', '舊照', '日治', '北城', '重熙門', '府城', '漳州人', '西路', '2024']"
ChIJVXKX1R6oQjQRwmlOV_Z2IEw,"['免費', '32', '瞭望台', '市府', '拍照', '不用', '觀景', '特別', '電梯', '火車']"
ChIJS-O6jkmoQjQRsRXuOPnK_K8,"['00', '濱蝶', '戀季', '11', '18', '板橋', '花海', '北河', '蝴蝶', '夜間']"
ChIJzxzor0GoQjQRZWR7PrmeQ_A,"['公園', '還有', '農村', '一個', '三合院', '運動', '活動', '福德宮', '公廁', '設施']"
ChIJ-2iGHziqQjQRtIxo8kzMOl8,"['山公園', '公園', '涼亭', '福州', '一路', '上坡路', '富陽', '往上', '階梯', '101']"
ChIJJa7chrKrQjQR2GI4GGWVdjg,"['象山', '步道', '登山者', '登山', '101', '大樓', '過程', '路線', '爬山', '分鐘']"
ChIJGzuErySqQjQRLhtP_MzBbD8,"['公館', '踏車', '步道', '走著', '寶藏', '國際', '藝術村', '九份', '廣場', '騎腳']"
ChIJZbWmDoqrQjQR5_xIDZRUN00,"['night', 'tour', 'so', 'included', 'get', 'party', 'fun', 'way', 'great', 'Amazing']"
ChIJ8b8RRwCrQjQRmLPljqV8Krw,[]
ChIJm2wNCp6pQjQRNPh3nIB7eII,"['廣場', '真的', '自由', '地方', '跑跳', '好景', '寬廣', '園區', '傳統', '建築']"
ChIJxR1S1ESqQjQRCC1QhAypgCM,"['古道', '土地公', '安祿宮', '土路', '泥巴', '這裡', '特別', '建議', '大樓', '正嶺']"
ChIJX571WcSqQjQR_b3GNcTpwqs,"['豆腐', '老街', '深坑', 'u2060', '美食', '臭豆腐', '規劃', '停車場', '排隊', '覺得']"
ChIJ-2AnTwCrQjQRQs2BKMoyLKQ,"['孔蓋', '南港', '這是', '未來', '遠遠', '什麼', '區的', '喜歡', '尋寶遊戲', '彩繪人']"
ChIJTfWvDwCrQjQRAz9wF2Ub-5M,"['一個', '未來', '這是', '孔蓋', '高鐵站', '這裡', '還有', '鐵火車', '地磚', '過去']"
ChIJA6oIR4-rQjQRBTQ7M0g_hmY,"['適合', '基隆河', 'Sun', '公園', '餘暉', '覺得', '腳踏車', '騎車', '遛狗', '落日']"
ChIJh8s4AuGrQjQRIw2M8SmpDIw,"['台北', '101', '這裡', '不過', '旁邊', '建築', '信義', '商圈', '直通', '看看']"
ChIJL4twrM6rQjQRaZ2ynqdsNjE,"['兒童', '貓頭鷹', '雖然', '公園', '設計', '設施', '攀爬', '小公園', '溜滑梯', '吸睛']"
ChIJ8SvDUJ6rQjQRX89c4BoOWg8,"['五分', '公園', '購物', '還不錯', '商圈', '走走', '小孩', '台北人', '衣服', '賞鳥']"
ChIJq6qqqi6qQjQRgcYosGe6GPA,"['黑松', '微風', '歷史', '懷舊', '廣場', '黑松沙士', '免費', '原來', '東西', '時候']"
ChIJu81IDV6rQjQRsY3erxetd_Q,"['南港', '設施', '車站', '公園', '石頭', '火車', '小孩', '造型', '台北市立', '美食街']"
ChIJIa-yEpyrQjQRyKkO7C2tuWo,"['夜市', '彩虹', '打卡', '運動', '河街', '不錯', '橋後方', '新月', '一路', '基隆河']"
ChIJA_dbHrqrQjQR4nR7t3qDWHc,"['廣場', '公園', '整個', '三越', '新光', '人潮', '台北市', '緊鄰', '香堤', '松智路']"
ChIJw70FGQesQjQRDV53ftYYiYs,"['體驗', '滑龍舟', '飛機', '端午', '悠哉', '旁邊', '釣魚', '旁邊還', '起飛', '著風']"
ChIJW0pZvS2rQjQRdujIv98B6Xs,"['步道', '象山', '拍照', '山峰', '上山', '可以', '台北人', '新景', '健行', 'easy']"
ChIJ2SDZLO0ABDQRp9wW56JJj9k,"['多利', '亞港', '香港', '一個', '貨櫃', '幻彩', '開船', '這是', 'Harbour', 'Hongkong']"
ChIJ7QNny1gABDQRgc47Ya61z2Q,"['荊廣場', '一個', '金紫', '旁邊', '因為', '星期', '香港', '拍照', '展覽', '荊花']"
ChIJsyIrnPEABDQRzjValbVWEJo,"['手印', '夜景', '燈光秀', '對岸', '這裡', '越夜', '雷射', '拍照', '星光', '看不到']"
ChIJ34TIQKsBBDQR6f4B73cc40s,"['雪糕', '20', '風景', '應該', '雖然', '遊客', '排隊', '分鐘', '車廂', '參考']"
ChIJR1J4iXMABDQRspBsr9ViNFA,"['拍照', '山頂', '纜車', '15', '夜景', '這裡', '他們', 'take', '感覺', '因為']"
ChIJ4SEGMiQABDQRRhn7SYWq0fM,"['設施', '一個', '還有', '纜車', '遊樂', '遊戲', '這裡', '網上', '預約', '前來']"
ChIJ-5gMKWQABDQRsLwTJKxq0JE,"['美利', '轉樓', '梯此', '攝影', '熱門', '地點', '旋轉', '梯級', '特點', '環坐']"
ChIJHS523e8ABDQRvlr7Lu9bYjE,"['碼頭', '尖沙咀', '天星', '鐘樓', '小輪', '海運', '商場', '總站', '遊客', '香港']"
ChIJs3BX1_EABDQRCUg1o4EC9zU,"['星光', '大道', '李小龍', '花園', '不同', '天朗', '時間', '整條', '寬敞', '乾淨']"
ChIJq9XJkXMABDQRhrIGmNR501U,"['太平山', '打卡', '獅子', '夜景', '免費', '山頂', '觀景', '景觀', '超級', '無敵']"
ChIJeaWeRIUABDQRENRPKHrXP5Y,"['打卡', '攝影', '西九', '聖地', '散步', '美麗', '設施', '區海濱長', '一個', '因為']"
ChIJwaKXBY7_AzQRsKD3-d6pryw,"['小心', '山洪', '瀑布', '很湿', '三千尺', '此遊', '暴發', '綠樹林蔭', '太陽燦爛', '氣溫']"
ChIJBeizlhcBBDQR_XWNPRN7H0o,[]
ChIJ81pa_fIABDQRGmTk7Ej4ssc,"['上層', '拍照', '展板', '開心', '歷史', '觀賞', '開放式', '餐廳', '餐點', '水準']"
ChIJwYEMTEQABDQRbB5OmvzvPAM,"['寶雲道', '緣石', '姻緣石', '開揚', '30', '分鐘', '--', '半山', '跑步', '路程']"
ChIJx_WyiXMABDQRJnFIJdc19Kw,"['排隊', '車廂', '還有', '建議', '纜車', '新式', '可以', '很多', '風景', '比較']"
ChIJ96chdnsABDQRJEvQv9KgsFI,"['氣氛', '喜歡', '因武', '寂靜', '下來', '藝術', '壁畫', '家小', '天堂', '景象']"
ChIJ42dQa_MABDQRKKppWIjPPZA,"['鐘樓', '尖沙咀', '報時', '火車', '香港', '九廣鐵路', '大鐘', '沒特別', '碼頭', '旁邊']"
ChIJzdvU4-wABDQRlSFKikWHXMw,"['一個', '鸚鵡', '公園', '面積', '可以', '尖沙咀', '花花草草', '有十種', '免費', '觀賞']"
ChIJcf5rI1sABDQRgFlviv8RdsU,"['公園', '花草', '模型船', '足球', '入口', '普樂里', '設施', '樹木', '同埋', '吸煙區']"
ChIJSzF-8NYTqjYRVe-Pvtg1WXE,[]
ChIJuXJfVNQTqjYRmH5KiJf8lJg,[]
ChIJy6k3BwCpQjQRwMb-gYagEoI,[]
ChIJx4IVtBapQjQRSP3RxLSLdg0,"['碼頭', '市集', '貨櫃', '迪化街', '大稻', '這裡', '欣賞', '走走', '商家', '這邊']"
ChIJM0qc95GpQjQRSBGrhjW-qTo,"['客家', '公園', '主題', '陽光', '這裡', '時候', '感覺', '這是', '活動', '可以']"
ChIJO7nghZmpQjQR5hviu4oKe2E,"['由金', '屬片', 'TAIPEI', '字樣', '景觀', '說夕陽', '時會', '燦爛', '來此', '單車']"
ChIJ6U7F5ZuuQjQReGXwroQCEf4,"['步道', '三級', '景點', '歷史', '深省', '悠哉', '芝山', '千萬', '沉積岩', '地質']"
ChIJ45YiuLmuQjQRgmBcRZ0ludA,"['公園', '公園裡', '梅花', '廁所', '對面', '林志成', '團來', '參觀', '點少', '沒有']"
ChIJ53K_SF2pQjQRvEBu9Fo0Caw,"['tour', 'us', 'hungry', 'Josh', 'food', 'Chester', 'markets', 'Ava', 'about', 'history']"
ChIJq_MBriKsQjQR1u1oVWMj-yQ,"['錢穆', '故居', '經入', '吳大學', '直達', '最裡頭', '白內障', '庭園', '松樹', '此庭園']"
ChIJVyuLHyTr3TURNZzpXkni1UE,"['充滿', '歷史', '滄桑', '清風樓', '階梯', '淒美', '這是', '造訪', 'Original', 'point']"
ChIJR3j3rj7r3TURMrxnJm9WOuc,"['Nice', 'place']"
ChIJxV-FcDrr3TURGddVrUUJ8Pg,[]
ChIJ_TIHiZ_r3TURJK-oo-RKv0c,[]
ChIJF3ymOZ-U3TUR_gV9lfSSGL4,[]
ChIJP9wTievq3TURd9MQEYJD1Uo,[]
ChIJ0cm6fZ_r3TURftYhUwuqv_c,"['小山', '不少', '西北边', '便利店', '白鹅', '人工湖', '游乐场', '体育场', '健身', '散步']"
ChIJ5-gJm__q3TUR2TRj6gsczkU,[]
ChIJCzAv6j-V3TURtphP1jhN3os,[]
ChIJgYASlyjr3TURn0XSgmfMd_o,[]
ChIJ08WOLT6V3TURq8CH_VJ5vKE,[]
ChIJb3tXvnTr3TURbwX_exCOBUw,[]
ChIJvVzzlnXr3TURxkeeNGXql18,"['邢台', '公园', '不错', '最好', '环境']"
ChIJrRWCKljr3TURH0RImT5JR8Y,[]
ChIJn_Usn3Pr3TURX6bESn92qo0,[]
ChIJifSpc5lU8DURU9jBPTe5e4A,"['满鲜花', 'Very', 'nice', 'place', 'walk', 'after', 'lunch', '发烧友', '最美', '摄影']"
ChIJzy12ZwVT8DURsggPktj6k38,"['Take', 'Boat', 'beauty', 'music', 'master', 'plain', 'experience']"
ChIJWeWumh1T8DURnSn-oYHgunc,"['九龍壁', '中國', '現存', '工藝', '凸顯', '闊氣', '有九條', '龍形', '圍牆', '矮點']"
ChIJb1ddGhtT8DURaVeJ9q-SB6I,"['导览', 'ancient', 'palaces', 'Beijing', 'although', 'less', 'famous', 'outside', 'China', 'rich']"
ChIJKXc8XgVT8DURRVawHKkC6E4,"['什剎海', '酒吧', '碼頭', '喜歡', '可以', '小吃', '歌手', '湖上', '雖然', '遊船']"
ChIJ6xxlWhBT8DURG7pZnxzMgcg,"['望海楼', '景区', 'water', '古典建筑', '环水', '小岛', '三面', '航海', '步道', '绿竹']"
ChIJi6qt_-ZS8DURZ-WiPP-aCPE,[]
ChIJiaRNz-BS8DURW2N_nAufVJU,"['故宮', '公園', '景山', '遊客', '古建', '萬春亭', '全貌', '牡丹', '花卉', '預約']"
ChIJ0bl5ZwxT8DURx-UeA6v6SC4,"['八達嶺', '這裡', '搭車', '前往', '搭到', '這邊', '車子', '當心', '德勝門', '壯觀']"
ChIJWdpEnCtT8DUR_zktyc2S2lE,"['鼓樓', '經過', '鐘樓', '景山', '一座', '完南鑼', '鼓巷', '景點', '古中國', '什殺']"
ChIJIzSAFQFT8DURHCvTk9WkGRM,"['og', 'men', 'du', 'hotel', 'great', 'Artig', 'lite', 'hotell', 'en', 'av']"
ChIJJUhHZpZU8DURVQ3-iBK1X5c,"['蠻特別', '建築物', '豆漿', '必來', '視野', '開闊', '環境', '分南園', '北園', '裡面']"
ChIJFfXOCXlT8DURM-MT3Vli3V0,"['有个', '60', '公园', '不错', '老少皆宜', '游乐区', '運動', '眾多', '0.1', '可扫']"
ChIJJ9WmiiRT8DUR9XgRSGDdEqM,"['古民居', '町並', '胡同', '苦笑', '北京', '中国']"
ChIJXZovuR5T8DURMWPLDM1zRjQ,"['風景', 'food', '優美', 'Beautiful', 'area', 'walk', 'Lotus', 'market', 'hutong', 'full']"
ChIJ66ppfiJT8DURXNMhr31fAno,"['万宁', '玉河', '1285', '地安门', '石拱桥', '护栏', '汉白玉', '暗河', '桥下', '后门']"
ChIJxTwqHxxT8DUR0yUg6OrjRF8,"['學家', '文學家', '歷史', '社會', '門外', '可載', '遊客', '遊覽', '一帶', 'former']"
ChIJoYDKaxtT8DURVRGjozeMNVg,[]
ChIJS0ju0eVS8DURwg9y2lIdYSM,"['alla', 'parco', 'dove', 'si', 'possono', 'affittare', 'pedalo', 'per', 'passare', 'una']"
ChIJdc32yuFS8DUR9VsOU_ChZoY,"['garden', 'very', 'romantic', 'mini', 'within', 'nice', 'secluded', 'spot', 'already', 'amazing']"
ChIJ93r1dWCpQjQR5DcgpordRWA,[]
ChIJZ0mwUwypQjQRMRPCuE-wBCE,"['建築', '街洋樓', '參觀', '高石組', '灣的', '高石', '火車', '台北', '博物', '日本']"
ChIJ3e571SiqQjQRXy5OxTkmArA,"['公園', '小公園', '運動', '憂靜', '適合', '有涼亭', '水龍頭', '大樹', '遮陽', '不過']"
ChIJLY_oiYcBaDQRCELSB3LZxZk,"['碧潭', '吊橋', '餐廳', '天氣', '步道', '天鵝船', '因為', '風景區', '新店市', '涼涼']"
ChIJo0PYSigCaDQRZzwvJWhu2M0,"['碧潭', '吊橋', '...', '美景', '步道', '美山', '..', '天鵝船', '.....', '一塊']"
ChIJ_406OhgCaDQRPJNZTVCJZQA,"['芒花', '車道', '自行', '步道', '白色', '陽光', '喜歡', '碧潭', '公園', '河濱']"
ChIJl5DIf5GpQjQRTud51ZhYIpo,"['看著', '古亭', '園區', '適合', '腳踏車', '走走', '景色', '快速道路', '跨堤', '過去']"
ChIJI9Bx_hCqQjQRS2qe08fywwE,"['公園', '廁所', '北市', '市區', '休閒機', '能佳鬧', '取靜', '兒同', '親子', '活動']"
ChIJJfIARQCpQjQRVA-E5FZF5L0,[]
ChIJe1ASN0-pQjQRIeghXqXkkAg,"['植物', '園區', '還有', '可以', '園區裡', '活動', '導覽', '這裡', '荷花池', '散步']"
ChIJryltAHapQjQRSsZEBvab97k,"['展覽', '展演', '值得', '現在', '夢展', '觀賞', '畫家', '一個', '簡單', '何況']"
ChIJg-GR1TsAaDQRLyK0phBJMS8,"['路徑', '山腰', '貓空', '遊客', '越嶺', '分叉', '路面', '三玄', '一個', '因為']"
ChIJlzHbOyQAaDQRQkJ3b-lldBE,"['貓空', '茶園', '活動', '整個', '還有', '登山', '步道', '很多', '環境', '觀光']"
ChIJp9eY--397TURnsmi98IWyWA,"['Very', 'mace', 'place']"
ChIJdVjvcsD97TURI2HOXOjYU14,"['乾淨', '麻花', '四通', '風景', '八達', '現代', '商業', '建築', '並存', '可悠閒']"
ChIJmUORwuL97TURvOi74msbYZg,"['天津', '摩天', '夜晚', '城市之光', '運轉', '20', '25', '分鐘', '裡面', '藍牙']"
ChIJXQXbqCT97TURq3aVXJwiGNA,"['購物', '商場', '90', '沒有', '那麼', '購買', '這一個', '中國', '餐廳', '中國何']"
ChIJKWaACm397TUREgT_eOX4VGo,"['Tourists', 'must', 'do', 'nice', 'trip', 'horse', 'carriage', '很赞', '人行道', '好多']"
ChIJH6eHN_L97TURyHvW7t7FoQE,"['佛心', '以為', '門票', '票價', '其實', '內部', '內容', '無幾', '相聲', 'cute']"
ChIJOa_Zu-n97TURVD2--KFld20,"['天津', '解放', '歷史', '意義和風格', '木橋', '如織', '橋上', '觀望', '風情', '觀光']"
ChIJ_VTwlLj97TURcupFj7uXAFg,"['boat', 'ride', 'visit', 'river', 'There', 'path', '海河', '天津', '區最', '繁華熱']"
ChIJ7XqsvfP97TURFYcILrrFuM4,"['一個', '歷史', '鼓樓', '免費', '裡面', 'u200b', '因為', '天津', '建物', '入場']"
ChIJr4Dws7z97TURlL-LL3hr4Tg,"['張作霖', '張学良', '邸宅', '看板', '張家', '大少', '宅府', '相當', '豪華大氣', '觀光']"
ChIJe5lzQcD97TURBBt4fknqt40,[]
ChIJH2XwvVv97TURPOT15Z2XKXg,"['天塔', '水幕', '30', '滑冰', '儿时', '记忆', '冬天', '夏天', '电影', '可以']"
ChIJSwxOQLz97TURPU_MGJKl9Xk,"['商業', '百貨街']"
ChIJhTTD8-j97TUR-DUKpkdb32k,"['好棒', 'Beautiful', 'place']"
ChIJj8p4DMf97TURWMmj3Frbmj0,"['時鐘', '天津站', '2000', '特色', '解放', '迎接', '前廣場', '40', '歐式', '風格']"
ChIJ1dzUOOr97TURkfkcMBxtWe4,"['歷史', '袁大頭', '進入', '參觀', '門票', '專人導覽', '要價', '50', '延著', '情懷']"
ChIJm5RFu5v97TURFcKgRGZDyXw,"['歷史', '一遊', '值得', '景點', '難以', '沈浸', '意義', '樓梯', '還有', '雖有文']"
ChIJn-DaXef97TURuJ6vujtaQYY,"['此區', '因為', '這邊', '現代化', '古建', '不太能', '加持', '造訪', '機會訂', '飯店']"
ChIJ4ewDBej97TURF54W-SYSB-w,"['參訪', '門票', '免費', '參觀', '不過', '超過', '四點', '謝絕', '訪客', '复制品']"
ChIJhxrV0Oj97TURN200y3gXmgw,"['天后', '天津', '皇會', '10', '現在', '建築', '山門', '兩側', '花會', '各種']"
ChIJQ8qYBAaqQjQROF8kRPfMc_4,"['步道', '有多個', '101', '膝蓋', '還有', '出入口', '松鼠', '景美', '休息', '四通']"
ChIJi-TMXcEDaDQRUZfKrf-MvfE,"['新店溪', '魚道', '幫助', '碧潭', '環境', '魚群', '這魚', '旱季', '人工', '瑕不掩瑜']"
ChIJfQNTLDiqQjQRfVU8bVpiGS0,"['公園', '生態', '富陽', '步道', '山公園', '階梯', '綠色', '大縱', '這裡', '101']"
ChIJn7fAWgABaDQRTw0EVtuGySs,[]
ChIJo13-JygCaDQRU6UKBdmTw0c,"['u200d', '老街', '新店', '堤防', '碧潭', '步道', '外是', '對岸', '休閒', '娛樂']"
ChIJ5ZtXDRCqQjQRjJGuRBQmwgY,"['公園', '適合', '岳母', '景美', '英九前', '總統', '門前', '24', '小時', '站崗']"
ChIJu9S3YS8CaDQREOP8hwE992I,"['很安靜', '空氣', '處處', '裝機', '專業', '素質', '服務態度', '整齊', '社區', '美觀']"
ChIJb6mOhYABaDQRKMsygTf4loI,"['碧潭', '公園', '廁所', '設施', '步道', '區域', '沒有', '不過', '景觀', '這邊']"
ChIJ8c4iekKqQjQR-tHD79ycJlk,"['公園', '社區', '步道', '140', '高地', '生態', '萬芳', '萬寧街', '入口', '公園位']"
ChIJ2Vm0cZABaDQR5ajpDDv_8Uo,"['涼亭', '景觀', '一個', '很棒', '平台', '展望', '左下角', '獅頭', '山風景', '最優']"
ChIJ3-g-OBQCaDQRoSoNI0X49zk,"['公園', '這裡', '陽光', '步道', '運動', '腳踏車', '櫻花', '適合', '沿著', '一個']"
ChIJL-2ULPwBaDQRmgEvSx5q2RQ,"['河濱', '櫻花', '散步', '步道', '整排', '運動', '沒有', '踏車', '有點', '堤防']"
ChIJS8tLBBarQjQRcTOEEmNog4U,"['步道', '仙跡', '西側', '制高點', '不過', '樹太高景觀', '觀音山', '樓及', '101', '大樓']"
ChIJXVRz3LmrQjQR1rQIrWs8Q8s,"['台北', '劇場', '發現', '特展', '影片', '還有', '環境', '波麗士', '風情', '時光']"
ChIJnYGJDXMAaDQRg-F9Tq_RTzQ,"['魚島', '停車', '比較', '水庫', '步道', '天氣', '觀景台', '左邊', '這裡', '建議']"
ChIJ91x0Btn_ZzQR-Z99NqY4zQg,"['魚島', '鱷魚', '景觀', '平台', '觀景', '這裡', '茶園', '會車', '注意安全', '宛如']"
ChIJ5X3yL3WqQjQRF8d4TP_ZSi4,"['公園', '螢火蟲', '方便', '有點', '萃湖', '生態', '適合', '木柵公園', '還蠻', '翠湖']"
ChIJXzwEAUtTXTQRVSP911mDlfc,"['步道', '金龍湖', '喜歡', '不錯', '還有', '環湖', '這裡', '汐止', '一小', '可以']"
ChIJnR3VbaWrQjQR1qIhAdg9lGs,"['公園', '設施', '溜滑梯', '旁邊', '適合', '廁所', '能夠', '感覺', '可以', '攀爬']"
ChIJu6cTFA-rQjQRDfflKXSdHAk,"['虎山', '步道', '四獸', '生態', '時間', '影器', '台北', '公園', '可以', '最美']"
ChIJX8qemjytQjQRVb-m_Ee8Bf8,"['涼亭', '岩壁', '休息', '金面', '休憩', '中途', '步道', '一個', '比較', '適合']"
ChIJA2T3VberQjQRBS6Gs_Ljx3M,"['旁邊', '大樓', '101', '沙坑', '可以', '沙灘', '一個', '水龍頭', '盡情', '小朋友']"
ChIJP5wneQ-rQjQRNs3YMNEo2LI,"['蟬園', '山友', '五峰', '教授', '建築', '經過', '欣賞', '繼續', '維護', '休憩']"
ChIJU2M04LCsQjQRJt5uR8qKeNo,"['櫻花', '公園', '花季', '步道', '許多', '還有', '樂活', '櫻花樹', '品種', '盛開']"
ChIJgXKzQACrQjQR29B7RRIjQqw,"['side', 'street', 'murals', 'over', 'buildings', 'into', 'wall', 'art', 'definite', 'place']"
ChIJ25XXNxBVXTQRwVx3AIvfhA0,"['石碇', '老街', '不見', '吊腳樓', '喜歡', '打鐵店', '溪流', '步道', '沒有', '建築']"
ChIJCcuMW7tTXTQRXValPAblEmE,"['分鐘', '秀峰', '瀑布', '入口', '龍船', '船洞', '美景', '岩石', '步道', '造景']"
ChIJicF7DQCrQjQRFhiotWlsJ6g,"['南港', '孔蓋', '用餐', '足食', '區找', '彩繪人', '區的', '五個', '捷運站', '正確']"
